#temario;bloque;tema;id_pregunta;texto_pregunta;texto_respuesta;explicacion
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_221;¿Qué debe existir en edificios en manzana cerrada?;Un acceso a patios o plazas interiores para vehículos de extinción|Solo acceso peatonal|Solo ventanas|Solo puertas de emergencia;Deberá existir un acceso a estos para los vehículos del servicio de extinción de incendios
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_222;¿Cuál es la anchura mínima libre de viales de aproximación?;5 metros|4 metros|6 metros|7 metros;Anchura mínima libre: cinco m
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_223;¿Cuál es la altura mínima libre o gálibo de viales?;4,50 metros|4 metros|5 metros|3,50 metros;Altura mínima libre o gálibo: 4,50 m
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_224;¿Cuál es la capacidad portante requerida del vial?;2000 kp/m2|1500 kp/m2|2500 kp/m2|3000 kp/m2;Capacidad portante del vial: 2000 kp/m2
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_225;¿Cuáles son los radios mínimos en tramos curvos?;5,30 m y 12,50 m|5 m y 12 m|6 m y 13 m|4,50 m y 11,50 m;Los radios mínimos deben ser 5,30 m y 12,50 m
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_226;¿Cuál es la anchura libre para circulación en tramos curvos?;7,20 metros|6,50 metros|8 metros|7 metros;Con una anchura libre para circulación de 7,20 m
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_227;¿Qué elementos constituyen la estructura portante?;Forjados vigas soportes y estructura principal y secundaria de cubierta|Solo forjados y vigas|Solo soportes|Solo estructura de cubierta;La estructura portante está constituida por forjados vigas soportes y estructura principal y secundaria de cubierta
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_228;¿Qué constituye la estructura principal de cubierta y sus soportes?;La estructura de cubierta propiamente dicha y los soportes que tengan como función única sustentarla|Solo la estructura de cubierta|Solo los soportes|Solo las correas;Está constituida por la estructura de cubierta propiamente dicha dintel cercha y los soportes que tengan como función única sustentarla
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_229;¿Qué elementos no se consideran parte de la estructura principal de cubierta?;Los elementos estructurales secundarios como correas de cubierta|Los dinteles|Las cerchas|Los soportes;Los elementos estructurales secundarios por ejemplo correas de cubierta no serán considerados parte constituyente de la estructura principal de cubierta
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_230;¿Cuándo se califica una cubierta como ligera?;Cuando su peso propio no exceda de 100 kg/m2|Cuando no exceda de 80 kg/m2|Cuando no exceda de 120 kg/m2|Cuando no exceda de 150 kg/m2;Se calificará como ligera toda cubierta cuyo peso propio no exceda de 100 kg/m2
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_231;¿Qué se interpreta como carga permanente?;La resultante del conjunto formado por estructura principal de pórticos correas y materiales de cobertura|Solo la estructura principal|Solo las correas|Solo los materiales de cobertura;Se interpreta como carga permanente la resultante de tener en cuenta el conjunto formado por la estructura principal de pórticos de cubierta más las correas y materiales de cobertura
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_232;¿Qué elementos no se tienen en cuenta en el cálculo de carga permanente?;Los elementos estructurales que cumplan con los datos de estabilidad al fuego de la tabla 2.2|Todos los elementos|Solo elementos secundarios|Solo elementos principales;No se tendrán en cuenta los elementos estructurales que cumplan como mínimo con los datos de estabilidad al fuego de la tabla 2.2
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_233;¿Qué debe tenerse en cuenta además en caso de existencia de grúas?;El peso propio de la viga carril y de la propia estructura de la grúa|Solo el peso de la viga carril|Solo el peso de la grúa|Solo el peso del polipasto;Deberá tenerse en cuenta además el peso propio de la viga carril así como el de la propia estructura de la grúa sobre la que se mueve el polipasto
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_234;¿Cuándo no se considera la grúa en el cálculo de carga permanente?;Si la grúa posee una estructura independiente de la cubierta|Si es muy ligera|Si es móvil|Si es pequeña;Si la grúa posee una estructura independiente de la cubierta no se considerará en el cálculo de la carga permanente y se tomará como una máquina más
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_235;¿Qué no se permite en configuraciones tipo A con riesgo intrínseco alto?;La ubicación de sectores de incendio con actividad industrial|Solo ciertas actividades|Solo en plantas altas|Solo en plantas bajas;No se permite la ubicación de sectores de incendio con las actividades industriales de riesgo intrínseco alto en configuraciones de tipo A
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_236;¿Qué no se permite en planta bajo rasante tipo A con riesgo medio?;La ubicación de sectores de incendio con actividad industrial|Solo almacenes|Solo oficinas|Solo talleres;No se permite de riesgo intrínseco medio en planta bajo rasante en configuraciones de tipo A
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_237;¿Cuál es la longitud mínima de fachada accesible para riesgo medio tipo A?;5 metros|3 metros|7 metros|10 metros;No se permite de riesgo intrínseco medio en configuraciones de tipo A cuando la longitud de su fachada accesible sea inferior a 5 m
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_238;¿Cuál es la altura máxima de evacuación para riesgo medio o bajo tipo A?;15 metros|10 metros|20 metros|25 metros;No se permite de riesgo intrínseco medio o bajo en planta sobre rasante cuya altura de evacuación sea superior a 15 m en configuraciones de tipo A
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_239;¿Cuál es la altura máxima de evacuación descendente para riesgo alto tipo B?;15 metros|10 metros|20 metros|25 metros;No se permite de riesgo intrínseco alto cuando la altura de evacuación del sector en sentido descendente sea superior a 15 m en configuración de tipo B
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_240;¿Cuál es la longitud mínima de fachada accesible para riesgo medio o alto tipo B?;5 metros|3 metros|7 metros|10 metros;No se permite de riesgo intrínseco medio o alto en configuraciones de tipo B cuando la longitud de su fachada accesible sea inferior a 5m
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_241;¿Qué no se permite en segunda planta bajo rasante?;Sectores de cualquier riesgo en configuraciones A B y C|Solo riesgo alto|Solo riesgo medio|Solo riesgo bajo;No se permite de cualquier riesgo en segunda planta bajo rasante en configuraciones de tipo A de tipo B y de tipo C
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_242;¿Qué no se permite en configuraciones tipo B?;Riesgo intrínseco alto A-8|Solo riesgo medio|Solo riesgo bajo|Cualquier riesgo;No se permite de riesgo intrínseco alto A-8 en configuraciones de tipo B
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_243;¿A qué distancia de masa forestal no se permite riesgo medio o alto?;A menos de 25 metros|A menos de 15 metros|A menos de 30 metros|A menos de 20 metros;No se permite de riesgo intrínseco medio o alto a menos de 25 m de masa forestal
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_244;¿Qué debe estar libre de vegetación en la franja perimetral?;Vegetación baja arbustiva|Solo vegetación alta|Solo árboles|Solo hierba;Con franja perimetral permanentemente libre de vegetación baja arbustiva
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_245;¿Qué constituirá todo establecimiento industrial como mínimo?;Un sector de incendio en configuraciones A B C o un área de incendio en D E|Solo un sector|Solo un área|Varios sectores;Todo establecimiento industrial constituirá al menos un sector de incendio cuando adopte configuraciones tipo A B o C o constituirá un área de incendio cuando adopte configuraciones tipo D o E
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_246;¿Cuál es la finalidad de que el establecimiento constituya al menos un sector?;Que no se propague un incendio al establecimiento colindante|Solo organización|Solo control|Solo seguridad;La condición tiene por finalidad el que no se propague un incendio al establecimiento colindante
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_247;¿Cuál es la máxima superficie para riesgo BAJO 1 tipo A?;2000 m2|1500 m2|2500 m2|3000 m2;Para riesgo intrínseco BAJO 1 en configuración TIPO A la máxima superficie es 2000 m2
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_248;¿Cuál es la máxima superficie para riesgo BAJO 1 tipo B?;6000 m2|5000 m2|7000 m2|8000 m2;Para riesgo intrínseco BAJO 1 en configuración TIPO B la máxima superficie es 6000 m2
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_249;¿Cuál es la máxima superficie para riesgo BAJO 1 tipo C?;SIN LÍMITE|10000 m2|15000 m2|20000 m2;Para riesgo intrínseco BAJO 1 en configuración TIPO C la máxima superficie es SIN LÍMITE
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_250;¿Cuál es la máxima superficie para riesgo MEDIO 3 tipo A?;500 m2|400 m2|600 m2|700 m2;Para riesgo intrínseco MEDIO 3 en configuración TIPO A la máxima superficie es 500 m2
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_251;¿Cuál es la máxima superficie para riesgo ALTO 6 tipo B?;2000 m2|1500 m2|2500 m2|3000 m2;Para riesgo intrínseco ALTO 6 en configuración TIPO B la máxima superficie es 2000 m2
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_252;¿Qué indica NO ADMITIDO para riesgo ALTO en tipo A?;Que no se permite la ubicación|Que tiene superficie limitada|Que necesita autorización|Que requiere medidas especiales;NO ADMITIDO indica que no se permite la ubicación de sectores de riesgo ALTO en configuraciones TIPO A
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_253;¿Cuál es la máxima superficie en primer nivel bajo rasante?;400 m2 que puede incrementarse|300 m2|500 m2|600 m2;Si el sector está en primer nivel bajo rasante la máxima superficie construida admisible es de 400 m2 que puede incrementarse por aplicación de las notas
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_254;¿Por cuánto se multiplican las superficies si fachada accesible supera 50% del perímetro?;Por 1,25|Por 1,50|Por 2|Por 1,75;Si la fachada accesible del establecimiento industrial es superior al 50% de su perímetro las máximas superficies pueden multiplicarse por 1,25
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_255;¿Por cuánto se multiplican las superficies con rociadores automáticos no exigidos?;Por 2|Por 1,5|Por 2,5|Por 3;Cuando se instalen sistemas de rociadores automáticos de agua que no sean exigidos preceptivamente las máximas superficies pueden multiplicarse por 2
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_256;¿Cuál es el factor de incremento si coinciden fachada accesible >50% y rociadores?;2,5|2|3|1,25;Si coincidieran estas dos situaciones el factor de incremento de la superficie máxima del sector de incendio sería 2,5
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_257;¿Qué condiciones se requieren en tipo C para cualquier superficie?;Instalación fija automática de extinción y distancia >10m a límites de parcelas edificables|Solo instalación de extinción|Solo distancia a límites|Solo autorización;En configuraciones tipo C si la actividad lo requiere el sector puede tener cualquier superficie siempre que todo el sector cuente con instalación fija automática de extinción y la distancia a límites de parcelas con posibilidad de edificar sea superior a 10 m
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_258;¿Hasta qué superficie se puede aumentar en tipo B riesgo BAJO 1 con condiciones especiales?;10.000 m2|8.000 m2|12.000 m2|15.000 m2;Para establecimientos tipo B de riesgo BAJO 1 con condiciones especiales se podrá aumentar la superficie máxima permitida hasta 10.000 m2
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_259;¿Qué única actividad se permite para el aumento a 10.000 m2?;Almacenamiento de materiales de clase A|Cualquier almacenamiento|Solo producción|Solo transformación;La única actividad debe ser el almacenamiento de materiales de clase A
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_260;¿Qué materiales de construcción se requieren para el aumento a 10.000 m2?;De clase A en su totalidad incluidos revestimientos|Solo estructura de clase A|Solo revestimientos de clase A|Cualquier clase;Los materiales de construcción empleados incluidos los revestimientos sean de clase A en su totalidad
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_261;¿Según qué norma se clasifica la clase A de materiales?;UNE EN 13501-1|UNE EN 13502-1|UNE EN 13500-1|UNE EN 13503-1;Clase A según la clasificación de materiales de la construcción en su comportamiento ante el fuego en la norma UNE EN 13501-1
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_262;¿Qué porcentaje se admite de materiales con otra clasificación?;Por debajo del 5% de la capacidad total de almacenamiento|Por debajo del 10%|Por debajo del 3%|Por debajo del 7%;Se admitirán materiales con otra clasificación siempre que estén por debajo del 5% de la capacidad total de almacenamiento
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_263;¿Qué deben constituir las galerías subterráneas que comuniquen edificios?;Un sector de incendio como mínimo|Varios sectores|Un área de incendio|Una zona especial;Las galerías subterráneas de todo tipo de instalaciones que comuniquen edificios deberán constituir un sector de incendio como mínimo
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_264;¿Cuál es la superficie máxima de cada pila en configuraciones D y E?;500 m2|400 m2|600 m2|700 m2;Superficie máxima de cada pila: 500 m2
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_265;¿Cuál es el volumen máximo de cada pila?;3500 m3|3000 m3|4000 m3|4500 m3;Volumen máximo de cada pila: 3500 m3
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_266;¿Cuál es la altura máxima de cada pila?;15 metros|12 metros|18 metros|20 metros;Altura máxima de cada pila: 15 m
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_267;¿Cuál es la longitud máxima si el pasillo entre pilas es ? 2,5 m?;45 metros|40 metros|50 metros|35 metros;Longitud máxima de cada pila: 45 m si el pasillo entre pilas es ? 2,5 m
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Guía RSCIEI 3;rsciei_268;¿Cuál es la longitud máxima si el pasillo entre pilas es ? 1,5 m?;20 metros|15 metros|25 metros|30 metros;20 m si el pasillo entre pilas es ? 1,5 m
